order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
7557,22,131,Biryani,10/09/24,22:12:20,Delivered,1383.52
7558,2,77,Tandoori Roti,27/02/24,11:29:14,Pending,906.99
7559,18,125,Litti Chokha,17/05/24,11:12:09,Cancelled,1378.84
7560,16,99,Dal Makhani,04/07/24,12:05:07,Confirmed,1649.99
7561,5,105,Dosa,25/06/24,16:43:24,Out for Delivery,1339.93
7562,38,147,Chicken Tikka Masala,27/12/24,11:12:45,Pending,1662.53
7563,28,110,Misal Pav,04/09/24,14:15:01,Pending,424.08
7564,18,127,Pav Bhaji,31/12/24,20:29:17,Cancelled,550.09
7565,38,42,Samosa,04/06/24,18:10:55,Delivered,1481.86
7566,24,143,Rasgulla,28/02/24,17:23:02,Delivered,1155.89
7567,46,26,Chole Bhature,07/08/24,19:42:41,Confirmed,1873.89
7568,48,27,Mutton Curry,10/10/24,10:07:29,Pending,1027.76
7569,33,113,Tandoori Chicken,06/06/24,18:52:06,Out for Delivery,1222.17
7570,45,78,Dal Baati Churma,31/03/24,16:24:19,Out for Delivery,1224.3
7571,41,115,Dosa,30/01/25,17:47:22,Preparing,1079.12
7572,36,46,Biryani,09/05/24,12:20:58,Confirmed,1380.34
7573,2,106,Egg Curry,08/11/24,12:01:18,Preparing,1445.29
7574,37,143,Baingan Bharta,06/12/24,14:03:26,Pending,1391.6
7575,11,75,Kolkata Roll,24/08/24,22:18:41,Cancelled,543.5
7576,20,3,Idli Sambar,17/01/25,21:23:33,Pending,828.55
7577,6,100,Dosa,21/05/24,15:31:58,Delivered,1387.7
7578,4,133,Dal Makhani,06/06/24,15:34:43,Preparing,1819.05
7579,40,107,Bombay Sandwich,20/06/24,18:32:41,Cancelled,1156.93
7580,39,80,Kheer,17/09/24,18:59:21,Out for Delivery,1221.44
7581,8,149,Litti Chokha,14/09/24,18:32:09,Preparing,1213.55
7582,7,2,Misal Pav,12/09/24,16:43:28,Delivered,805.07
7583,3,44,Dal Baati Churma,08/04/24,16:42:21,Pending,1391.06
7584,20,117,Rogan Josh,10/05/24,10:22:01,Preparing,579.71
7585,15,124,Dhokla,24/02/24,21:06:07,Delivered,756.78
7586,45,44,Kheer,21/11/24,14:31:42,Delivered,1785.85
7587,49,1,Paneer Tikka,10/09/24,21:16:18,Out for Delivery,755.48
7588,30,103,Tandoori Chicken,12/03/24,21:01:06,Delivered,283.18
7589,20,29,Biryani,04/03/24,19:16:26,Pending,1028.42
7590,4,31,Rasgulla,09/12/24,22:43:04,Delivered,992.45
7591,32,131,Palak Paneer,08/03/24,18:22:10,Pending,1250.04
7592,3,69,Dal Baati Churma,04/08/24,17:31:50,Preparing,880.04
7593,2,76,Kheer,30/06/24,13:15:53,Out for Delivery,616.52
7594,43,69,Biryani,13/02/24,11:38:47,Confirmed,442.35
7595,32,137,Thepla,06/10/24,15:26:21,Delivered,1862.73
7596,6,74,Jalebi,16/04/24,12:57:31,Pending,1355.21
7597,5,84,Gulab Jamun,05/04/24,22:10:26,Cancelled,731.49
7598,9,59,Veg Kolhapuri,10/04/24,16:14:52,Out for Delivery,1151.14
7599,17,78,Butter Chicken,11/09/24,13:23:57,Cancelled,277.78
7600,4,25,Gulab Jamun,01/09/24,13:13:06,Cancelled,475.47
7601,7,87,Biryani,14/11/24,16:02:33,Confirmed,106.48
7602,28,116,Butter Chicken,03/10/24,22:56:52,Confirmed,377.88
7603,31,2,Idli Sambar,13/04/24,12:34:15,Preparing,692.69
7604,19,15,Litti Chokha,13/10/24,10:36:20,Out for Delivery,139.16
7605,40,32,Baingan Bharta,22/09/24,17:22:10,Pending,287.31
7606,7,93,Tandoori Roti,13/06/24,22:20:05,Delivered,671.03
7607,47,100,Dal Baati Churma,20/08/24,16:02:07,Delivered,1953.1
7608,38,113,Idli Sambar,18/12/24,21:05:43,Delivered,708.53
7609,4,137,Idli Sambar,26/04/24,19:16:40,Out for Delivery,602.8
7610,15,59,Thepla,21/11/24,14:46:15,Cancelled,959.53
7611,25,34,Aloo Paratha,08/02/25,14:35:50,Pending,1485.36
7612,36,146,Mango Lassi,04/11/24,10:41:29,Cancelled,344.26
7613,25,19,Butter Chicken,24/10/24,17:49:51,Delivered,1440.51
7614,18,139,Mysore Pak,20/02/24,18:05:10,Confirmed,1452.94
7615,7,30,Gulab Jamun,13/06/24,11:39:06,Delivered,797.82
7616,3,95,Paneer Tikka,20/04/24,20:06:33,Confirmed,261.23
7617,38,149,Litti Chokha,19/05/24,14:07:13,Out for Delivery,214.84
7618,22,26,Mutton Curry,26/10/24,16:37:53,Confirmed,403.25
7619,14,67,Misal Pav,12/02/24,15:41:01,Out for Delivery,1442.27
7620,28,3,Palak Paneer,17/06/24,21:32:32,Preparing,1929.36
7621,3,5,Chilli Paneer,01/07/24,13:48:03,Pending,710.99
7622,35,139,Gulab Jamun,30/09/24,20:02:22,Preparing,149.84
7623,36,105,Mutton Curry,02/05/24,12:19:09,Confirmed,1773.09
7624,30,36,Rogan Josh,01/01/25,12:31:38,Preparing,1721.61
7625,38,89,Dosa,23/08/24,22:01:07,Delivered,558.97
7626,22,116,Gajar Ka Halwa,21/07/24,14:35:40,Confirmed,1260.73
7627,31,80,Baingan Bharta,06/05/24,20:00:36,Delivered,1926.91
7628,43,32,Butter Chicken,01/10/24,16:26:00,Preparing,1631.44
7629,7,147,Idli Sambar,28/08/24,13:43:54,Cancelled,1144.62
7630,23,120,Egg Curry,02/07/24,11:35:44,Preparing,959.76
7631,32,34,Veg Kolhapuri,13/04/24,14:14:23,Pending,624.34
7632,42,47,Egg Curry,20/01/25,14:55:24,Delivered,1753.61
7633,24,26,Veg Kolhapuri,08/02/25,14:39:55,Pending,1600.66
7634,28,11,Mysore Pak,17/10/24,12:49:43,Out for Delivery,403.62
7635,46,106,Chicken Tikka Masala,15/06/24,10:06:46,Cancelled,1991.74
7636,30,129,Chilli Paneer,21/06/24,12:23:42,Cancelled,156.36
7637,18,149,Bombay Sandwich,14/10/24,14:17:48,Out for Delivery,1589.23
7638,47,63,Gulab Jamun,02/08/24,11:45:03,Cancelled,1365.57
7639,7,16,Biryani,27/07/24,20:18:22,Cancelled,173.29
7640,18,103,Kheer,08/10/24,20:57:05,Delivered,1515.17
7641,42,19,Tandoori Roti,20/06/24,17:49:01,Pending,1159.52
7642,44,96,Fish Curry,14/02/24,21:42:13,Preparing,407.04
7643,47,99,Gajar Ka Halwa,14/09/24,22:54:23,Delivered,739.04
7644,5,111,Hyderabadi Biryani,29/11/24,18:25:13,Cancelled,1008.49
7645,45,5,Gulab Jamun,24/09/24,10:28:28,Delivered,1037.39
7646,8,25,Samosa,11/11/24,20:55:23,Out for Delivery,1784.14
7647,27,83,Gulab Jamun,21/03/24,13:28:41,Preparing,1255.74
7648,18,105,Litti Chokha,26/01/25,15:04:47,Confirmed,1434.12
7649,20,94,Veg Kolhapuri,28/06/24,14:16:29,Cancelled,140.45
7650,18,17,Mango Lassi,15/10/24,18:42:11,Confirmed,1809.81
7651,28,144,Dal Baati Churma,16/01/25,10:23:19,Pending,1955.31
7652,19,32,Dal Makhani,22/09/24,21:28:46,Cancelled,1658.14
7653,8,56,Kolkata Roll,27/08/24,17:54:57,Delivered,1620.5
7654,43,10,Gulab Jamun,26/10/24,20:19:22,Out for Delivery,1733.43
7655,6,147,Malpua,21/09/24,21:58:50,Out for Delivery,1659.03
7656,42,82,Baingan Bharta,04/10/24,13:38:27,Delivered,1039.17
7657,24,21,Egg Curry,12/05/24,19:50:49,Pending,1325.4
7658,35,102,Tandoori Chicken,01/11/24,10:23:43,Confirmed,1898.71
7659,30,128,Chilli Paneer,23/12/24,16:39:44,Preparing,583.71
7660,24,3,Gulab Jamun,05/01/25,15:00:48,Preparing,1622.37
7661,1,35,Egg Curry,03/09/24,14:50:49,Delivered,338.12
7662,25,5,Palak Paneer,30/03/24,13:37:06,Delivered,1674.49
7663,23,17,Chilli Paneer,15/10/24,12:36:59,Delivered,1958.66
7664,15,69,Pani Puri,28/05/24,21:06:54,Delivered,630.86
7665,16,106,Butter Chicken,06/03/24,14:52:15,Cancelled,240.74
7666,14,61,Chole Bhature,15/02/24,12:25:34,Pending,940.89
7667,38,111,Rajma Chawal,23/09/24,10:13:43,Delivered,615.14
7668,10,138,Mango Lassi,07/05/24,16:32:46,Pending,1297.82
7669,34,82,Dosa,11/07/24,14:14:06,Cancelled,862.28
7670,16,58,Mango Lassi,25/06/24,11:31:33,Pending,342.36
7671,18,42,Idli Sambar,03/10/24,22:03:22,Pending,1913.73
7672,3,108,Butter Chicken,19/01/25,20:11:31,Confirmed,1101.17
7673,32,16,Thepla,02/01/25,12:44:37,Preparing,1121.81
7674,37,127,Rasgulla,07/02/25,21:43:50,Confirmed,1753.75
7675,10,88,Fish Curry,30/01/25,19:13:17,Out for Delivery,1796.86
7676,34,127,Hyderabadi Biryani,23/06/24,19:04:11,Delivered,975.26
7677,11,132,Rasgulla,11/09/24,12:15:52,Preparing,307.73
7678,32,64,Hyderabadi Biryani,04/06/24,10:54:34,Preparing,744.04
7679,12,43,Baingan Bharta,20/01/25,12:55:35,Out for Delivery,1710.56
7680,14,89,Misal Pav,27/07/24,13:54:30,Pending,483.23
7681,5,68,Kadhai Paneer,15/11/24,15:29:32,Out for Delivery,514.28
7682,29,59,Mutton Curry,12/07/24,21:00:44,Preparing,612.83
7683,29,135,Bombay Sandwich,09/11/24,10:21:01,Confirmed,1060.14
7684,12,66,Butter Chicken,15/09/24,11:46:57,Cancelled,1645.36
7685,48,71,Butter Chicken,11/10/24,15:42:46,Cancelled,759.84
7686,45,73,Aloo Paratha,21/01/25,17:13:51,Out for Delivery,1575.72
7687,24,114,Chole Bhature,01/11/24,14:45:59,Confirmed,647.02
7688,30,40,Jalebi,25/02/24,13:10:45,Cancelled,1590.8
7689,41,3,Paneer Tikka,11/03/24,22:01:21,Confirmed,250.85
7690,18,82,Thepla,22/06/24,16:12:58,Confirmed,171.03
7691,12,132,Hyderabadi Biryani,03/12/24,18:01:57,Delivered,733.34
7692,10,93,Mango Lassi,04/12/24,13:10:28,Confirmed,978.99
7693,7,148,Tandoori Chicken,03/10/24,19:41:40,Cancelled,571.99
7694,43,18,Litti Chokha,10/03/24,12:52:11,Confirmed,143.76
7695,36,145,Baingan Bharta,16/04/24,17:10:58,Pending,1696.59
7696,50,108,Pesarattu,24/05/24,17:23:46,Preparing,1324.74
7697,39,92,Aloo Paratha,26/04/24,21:59:45,Out for Delivery,1450.36
7698,4,84,Malpua,26/02/24,15:42:40,Preparing,1257.48
7699,11,131,Dal Baati Churma,09/07/24,18:46:53,Cancelled,249.78
7700,30,43,Samosa,23/01/25,20:20:36,Cancelled,1646.5
7701,35,143,Mutton Curry,18/03/24,16:32:38,Delivered,1311.7
7702,36,26,Butter Chicken,15/09/24,22:00:06,Preparing,1812.93
7703,50,72,Baingan Bharta,20/10/24,11:01:19,Out for Delivery,245.56
7704,40,15,Paneer Tikka,10/11/24,15:10:15,Delivered,954.85
7705,8,3,Chilli Paneer,03/10/24,10:50:47,Confirmed,303.44
7706,4,9,Chilli Paneer,30/03/24,14:03:13,Preparing,965.65
7707,5,70,Samosa,19/10/24,18:40:39,Out for Delivery,1087.47
7708,22,6,Idli Sambar,23/07/24,12:35:40,Out for Delivery,1969.3
7709,9,118,Mango Lassi,05/09/24,11:58:39,Confirmed,472.39
7710,9,61,Pav Bhaji,14/01/25,17:48:11,Delivered,951.62
7711,35,142,Kolkata Roll,15/10/24,20:43:34,Cancelled,778.28
7712,47,126,Baingan Bharta,21/06/24,17:57:48,Confirmed,326.62
7713,14,46,Baingan Bharta,13/07/24,13:37:46,Cancelled,1170.49
7714,41,74,Bombay Sandwich,05/10/24,10:58:32,Preparing,503.05
7715,30,129,Misal Pav,15/04/24,19:49:50,Cancelled,300.31
7716,4,17,Idli Sambar,11/12/24,13:26:49,Preparing,1089.72
7717,50,34,Paneer Tikka,09/11/24,13:39:03,Out for Delivery,1879.69
7718,39,80,Butter Chicken,28/01/25,22:24:38,Pending,1300.19
7719,27,64,Rogan Josh,06/03/24,15:24:15,Out for Delivery,1153.55
7720,43,141,Samosa,14/01/25,15:22:19,Preparing,718.21
7721,9,136,Butter Chicken,10/12/24,12:20:55,Pending,1703.03
7722,8,50,Aloo Paratha,10/09/24,12:20:27,Delivered,1932.19
7723,21,80,Rajma Chawal,25/06/24,14:24:46,Out for Delivery,561.45
7724,14,24,Egg Curry,17/04/24,16:05:22,Preparing,944.15
7725,27,144,Pav Bhaji,10/06/24,16:29:36,Preparing,813.15
7726,30,103,Pav Bhaji,26/06/24,19:36:07,Cancelled,973.45
7727,2,144,Rajma Chawal,14/11/24,12:01:49,Delivered,989.2
7728,42,106,Jalebi,10/10/24,17:05:49,Delivered,677.47
7729,19,77,Dosa,18/09/24,10:09:48,Out for Delivery,773.58
7730,31,96,Pav Bhaji,17/08/24,15:13:42,Delivered,607.38
7731,2,32,Thepla,04/04/24,15:30:40,Delivered,1100.9
7732,21,73,Rogan Josh,23/02/24,13:55:32,Confirmed,1700.78
7733,21,125,Chicken Tikka Masala,25/09/24,14:16:34,Delivered,1697.17
7734,24,89,Mango Lassi,24/04/24,14:05:22,Pending,1498.71
7735,22,1,Dhokla,24/08/24,18:55:55,Pending,663.3
7736,10,19,Mango Lassi,08/06/24,11:18:18,Pending,1248.84
7737,14,112,Paneer Tikka,20/08/24,18:57:28,Pending,1696.93
7738,44,82,Dhokla,25/09/24,21:46:32,Pending,1583.45
7739,1,41,Dal Baati Churma,20/11/24,19:55:12,Delivered,438.4
7740,4,66,Tandoori Roti,14/07/24,10:53:39,Cancelled,327.23
7741,15,131,Chole Bhature,08/02/25,18:22:04,Cancelled,510.59
7742,47,54,Misal Pav,20/08/24,13:19:55,Confirmed,668.15
7743,46,9,Dhokla,11/04/24,11:30:03,Delivered,1742.4
7744,19,133,Bombay Sandwich,23/05/24,12:31:42,Delivered,205.8
7745,33,61,Kadhai Paneer,13/08/24,22:44:23,Preparing,749.93
7746,10,5,Kadhai Paneer,06/03/24,22:12:18,Pending,131.47
7747,10,149,Butter Chicken,22/09/24,20:48:34,Cancelled,1891.16
7748,5,12,Litti Chokha,31/07/24,11:12:20,Preparing,1744.1
7749,50,31,Dal Makhani,01/06/24,19:31:27,Pending,1001.81
7750,9,143,Chicken Tikka Masala,05/02/25,15:32:54,Preparing,1036.92
7751,13,90,Kheer,28/04/24,18:28:43,Delivered,1851.62
7752,14,77,Dal Makhani,14/11/24,22:27:59,Out for Delivery,288.26
7753,27,40,Pani Puri,04/05/24,19:33:57,Out for Delivery,1215.29
7754,37,58,Malpua,06/08/24,16:06:22,Cancelled,1684.71
7755,19,53,Gulab Jamun,11/04/24,17:38:46,Preparing,1749.34
7756,49,87,Butter Chicken,15/06/24,10:46:01,Confirmed,1184.65
7757,42,146,Vada Pav,16/10/24,17:32:12,Cancelled,717.25
7758,11,115,Veg Kolhapuri,04/12/24,13:11:05,Out for Delivery,666.12
7759,14,72,Dal Makhani,05/01/25,22:05:58,Cancelled,1605.35
7760,27,20,Samosa,31/08/24,11:47:59,Preparing,805.3
7761,49,44,Mango Lassi,24/08/24,14:32:29,Pending,858.3
7762,29,38,Gajar Ka Halwa,11/09/24,19:48:36,Cancelled,1700.07
7763,47,77,Pav Bhaji,22/10/24,20:36:50,Delivered,1337.61
7764,40,11,Pav Bhaji,05/05/24,14:31:39,Out for Delivery,270.44
7765,44,68,Biryani,10/06/24,20:23:24,Out for Delivery,1187.37
7766,39,58,Rasgulla,03/08/24,12:39:03,Pending,1144.84
7767,46,25,Litti Chokha,20/11/24,14:19:24,Out for Delivery,900.48
7768,33,28,Kolkata Roll,03/12/24,21:06:26,Out for Delivery,1715.99
7769,46,116,Rasgulla,06/02/25,18:15:27,Cancelled,1347.35
7770,46,3,Chicken Tikka Masala,03/12/24,15:33:17,Delivered,1084.07
7771,33,118,Litti Chokha,21/12/24,20:49:09,Confirmed,1757.22
7772,25,109,Hyderabadi Biryani,01/10/24,22:19:04,Out for Delivery,619.72
7773,49,58,Dal Baati Churma,08/07/24,22:18:48,Out for Delivery,159.08
7774,25,110,Pav Bhaji,08/09/24,17:27:15,Cancelled,278.36
7775,39,37,Dhokla,19/05/24,16:26:25,Pending,1125.46
7776,24,113,Paneer Tikka,16/04/24,20:59:14,Out for Delivery,610.57
7777,24,117,Bombay Sandwich,28/09/24,18:08:19,Cancelled,1481.71
7778,2,95,Rasgulla,26/03/24,18:12:01,Confirmed,626.39
7779,9,102,Malpua,17/10/24,11:33:52,Delivered,1868.62
7780,14,33,Kolkata Roll,13/06/24,16:53:09,Cancelled,787.96
7781,47,131,Hyderabadi Biryani,12/12/24,11:03:55,Out for Delivery,1250.54
7782,27,31,Jalebi,12/11/24,20:21:40,Confirmed,828.42
7783,17,133,Chole Bhature,28/06/24,20:17:56,Out for Delivery,1080.13
7784,20,73,Pesarattu,02/04/24,18:02:37,Cancelled,1800.03
7785,8,134,Litti Chokha,27/12/24,22:57:58,Delivered,729.44
7786,5,75,Paneer Tikka,03/11/24,11:29:45,Pending,1339.09
7787,39,36,Chilli Paneer,26/02/24,10:36:28,Pending,1932.33
7788,34,49,Chicken Tikka Masala,13/06/24,21:41:24,Delivered,173.83
7789,28,56,Bombay Sandwich,28/01/25,17:27:08,Out for Delivery,1239.09
7790,29,54,Thepla,27/09/24,12:46:09,Out for Delivery,1256.65
7791,21,97,Aloo Paratha,12/10/24,17:52:15,Delivered,1638.99
7792,5,36,Gajar Ka Halwa,27/03/24,14:40:41,Cancelled,331.3
7793,28,29,Rasgulla,22/05/24,20:47:34,Preparing,1723.47
7794,47,94,Butter Chicken,23/03/24,12:38:01,Preparing,875.41
7795,20,88,Samosa,21/07/24,19:45:04,Cancelled,209.29
7796,12,101,Jalebi,26/01/25,18:58:09,Preparing,1037.37
7797,23,94,Rajma Chawal,03/02/25,20:41:35,Cancelled,897.69
7798,50,18,Thepla,13/12/24,10:53:36,Cancelled,1223.8
7799,50,69,Kadhai Paneer,14/11/24,10:34:29,Cancelled,1141.83
7800,44,100,Jalebi,01/02/25,15:43:32,Out for Delivery,305.14
7801,36,21,Pani Puri,22/03/24,17:32:51,Cancelled,1596.5
7802,6,93,Veg Kolhapuri,18/10/24,10:06:09,Delivered,234.14
7803,38,61,Paneer Tikka,08/03/24,19:14:34,Cancelled,773.72
7804,28,144,Mutton Curry,17/01/25,18:40:57,Out for Delivery,460.64
7805,15,35,Rogan Josh,04/01/25,13:30:39,Cancelled,637.73
7806,40,64,Tandoori Chicken,16/12/24,10:23:18,Cancelled,554.37
7807,28,129,Jalebi,29/11/24,17:57:56,Pending,475.96
7808,1,137,Mango Lassi,10/02/25,11:40:57,Preparing,1155.17
7809,10,27,Rasgulla,28/03/24,19:02:20,Cancelled,609.43
7810,2,38,Kadhai Paneer,12/09/24,14:45:11,Pending,277.8
7811,18,67,Rasgulla,06/11/24,20:39:24,Out for Delivery,119.47
7812,49,3,Palak Paneer,06/05/24,18:42:26,Out for Delivery,262.37
7813,39,83,Veg Kolhapuri,22/07/24,10:28:03,Preparing,204.8
7814,16,101,Baingan Bharta,01/12/24,11:26:52,Delivered,1784.88
7815,26,114,Mysore Pak,08/11/24,21:56:30,Confirmed,1443.96
7816,3,94,Pani Puri,06/08/24,18:42:55,Confirmed,1597.44
7817,35,52,Tandoori Chicken,20/05/24,16:54:49,Delivered,192.75
7818,41,124,Tandoori Chicken,22/11/24,12:43:53,Pending,1588.25
7819,12,55,Bombay Sandwich,16/01/25,21:22:02,Pending,889.28
7820,1,33,Egg Curry,20/12/24,14:33:12,Cancelled,324.63
7821,2,128,Jalebi,19/08/24,14:18:54,Cancelled,1259.4
7822,45,81,Litti Chokha,24/04/24,16:29:38,Cancelled,1734.63
7823,49,137,Aloo Paratha,12/11/24,17:41:38,Confirmed,1380.02
7824,24,66,Tandoori Chicken,13/02/24,13:40:09,Confirmed,1796.31
7825,14,57,Veg Kolhapuri,31/07/24,18:53:16,Delivered,1832.82
7826,9,108,Kolkata Roll,16/04/24,20:05:44,Pending,1827.98
7827,19,128,Rasgulla,11/03/24,17:12:08,Preparing,1857.36
7828,28,13,Hyderabadi Biryani,27/08/24,21:14:19,Pending,1519.26
7829,1,141,Tandoori Roti,20/03/24,15:59:02,Delivered,429.34
7830,34,70,Kolkata Roll,18/04/24,18:12:40,Out for Delivery,1239.17
7831,44,50,Idli Sambar,11/07/24,11:48:39,Delivered,1057.51
7832,2,90,Jalebi,12/03/24,19:48:15,Out for Delivery,1248.08
7833,42,47,Hyderabadi Biryani,04/06/24,15:34:26,Pending,910.29
7834,28,148,Samosa,11/02/24,18:58:12,Preparing,1585.91
7835,8,119,Dhokla,02/12/24,16:56:01,Confirmed,332.69
7836,20,1,Butter Chicken,20/06/24,21:18:35,Pending,349.97
7837,46,122,Veg Kolhapuri,02/06/24,16:54:12,Preparing,630.66
7838,9,52,Pani Puri,13/06/24,22:50:54,Preparing,1935.02
7839,42,143,Pesarattu,14/11/24,11:08:25,Cancelled,541.83
7840,50,136,Biryani,04/06/24,19:09:56,Out for Delivery,1041.64
7841,6,111,Mutton Curry,07/04/24,19:27:53,Preparing,968.36
7842,31,45,Rajma Chawal,26/10/24,17:28:11,Out for Delivery,1152.84
7843,19,80,Kheer,23/12/24,18:17:19,Delivered,1491.68
7844,42,13,Thepla,14/08/24,11:59:28,Preparing,1509.01
7845,8,136,Vada Pav,06/08/24,19:08:18,Confirmed,373.36
7846,1,29,Idli Sambar,20/05/24,15:38:10,Cancelled,1530.87
7847,12,52,Butter Chicken,09/12/24,10:30:10,Cancelled,1246.47
7848,7,130,Litti Chokha,22/11/24,10:45:25,Confirmed,1170.83
7849,27,134,Chole Bhature,21/10/24,13:42:25,Confirmed,336.3
7850,44,122,Tandoori Roti,18/01/25,15:21:13,Preparing,1054.47
7851,32,39,Thepla,07/03/24,22:04:13,Cancelled,351.76
7852,16,29,Paneer Tikka,12/02/24,15:13:38,Preparing,1740.71
7853,49,20,Pav Bhaji,16/02/24,14:50:21,Confirmed,680.26
7854,21,32,Thepla,01/05/24,11:59:44,Out for Delivery,1012.4
7855,39,26,Mango Lassi,07/06/24,14:41:15,Delivered,1936.09
7856,12,94,Rajma Chawal,22/12/24,19:07:45,Confirmed,472.77
7857,34,18,Tandoori Roti,18/11/24,14:55:12,Out for Delivery,707.48
7858,8,25,Chole Bhature,10/03/24,19:09:44,Confirmed,1815.51
7859,30,26,Gulab Jamun,13/03/24,20:08:32,Pending,497.13
7860,3,68,Kolkata Roll,24/05/24,17:48:46,Delivered,485.11
7861,7,111,Fish Curry,02/09/24,16:25:09,Preparing,1721.57
7862,33,39,Rasgulla,07/01/25,15:50:26,Pending,108.41
7863,23,1,Mango Lassi,24/03/24,15:30:45,Confirmed,1121.38
7864,48,85,Hyderabadi Biryani,19/07/24,19:51:53,Out for Delivery,1613.71
7865,48,34,Pani Puri,02/03/24,17:22:51,Cancelled,1729.18
7866,36,76,Mango Lassi,09/12/24,13:28:15,Confirmed,1073.79
7867,33,137,Mutton Curry,22/05/24,21:31:33,Confirmed,1430.03
7868,15,143,Hyderabadi Biryani,17/01/25,21:16:29,Pending,1686.85
7869,19,150,Idli Sambar,28/10/24,13:10:06,Pending,1556.0
7870,9,114,Gajar Ka Halwa,14/05/24,16:59:48,Cancelled,887.37
7871,33,110,Kadhai Paneer,15/03/24,21:51:21,Preparing,1322.16
7872,34,109,Dosa,14/02/24,22:46:02,Preparing,1764.54
7873,30,133,Biryani,22/01/25,20:51:00,Out for Delivery,1241.06
7874,35,94,Tandoori Chicken,04/01/25,10:21:40,Pending,877.2
7875,19,41,Gulab Jamun,14/05/24,14:19:33,Delivered,779.25
7876,38,54,Mutton Curry,07/12/24,20:17:36,Confirmed,159.68
7877,35,87,Baingan Bharta,01/06/24,17:49:30,Pending,1036.59
7878,37,140,Dal Baati Churma,03/08/24,14:26:17,Cancelled,1651.94
7879,28,21,Tandoori Chicken,04/07/24,12:58:34,Pending,1142.45
7880,34,87,Egg Curry,01/12/24,14:06:08,Delivered,1906.26
7881,7,60,Tandoori Chicken,24/03/24,10:32:05,Cancelled,221.2
7882,39,102,Chole Bhature,01/06/24,16:41:03,Out for Delivery,1524.89
7883,3,92,Tandoori Chicken,15/01/25,17:42:03,Confirmed,625.39
7884,41,131,Thepla,17/12/24,14:26:04,Delivered,1276.76
7885,25,74,Kheer,13/06/24,18:01:52,Pending,1692.26
7886,8,63,Idli Sambar,24/06/24,17:09:04,Preparing,1059.26
7887,24,20,Baingan Bharta,26/08/24,11:50:03,Pending,678.42
7888,50,66,Biryani,26/03/24,18:44:45,Cancelled,1288.37
7889,41,59,Paneer Tikka,21/09/24,15:04:16,Out for Delivery,119.39
7890,4,131,Dal Makhani,30/09/24,10:04:45,Delivered,1324.91
7891,29,127,Bombay Sandwich,01/12/24,10:51:09,Out for Delivery,1826.23
7892,35,29,Rajma Chawal,09/05/24,19:49:47,Preparing,766.79
7893,17,66,Aloo Paratha,05/06/24,21:48:52,Out for Delivery,1336.55
7894,36,30,Mango Lassi,28/09/24,12:11:03,Confirmed,1198.72
7895,40,46,Malpua,27/07/24,11:48:16,Pending,546.83
7896,34,133,Malpua,15/03/24,15:36:56,Pending,649.35
7897,9,137,Thepla,04/02/25,22:27:24,Confirmed,136.22
7898,14,138,Tandoori Roti,04/09/24,13:15:38,Preparing,1008.51
7899,41,91,Palak Paneer,17/08/24,10:37:34,Out for Delivery,875.39
7900,48,101,Pesarattu,13/12/24,16:19:46,Preparing,662.74
7901,8,5,Gajar Ka Halwa,11/07/24,14:14:35,Delivered,210.44
7902,16,25,Veg Kolhapuri,20/07/24,12:32:27,Confirmed,583.11
7903,15,118,Dhokla,09/09/24,19:00:31,Confirmed,846.07
7904,15,62,Tandoori Roti,08/01/25,10:59:52,Delivered,1002.08
7905,5,60,Tandoori Roti,17/04/24,13:14:20,Delivered,489.59
7906,43,149,Gulab Jamun,17/10/24,22:44:54,Out for Delivery,1348.51
7907,8,67,Egg Curry,21/03/24,18:51:24,Out for Delivery,344.9
7908,31,80,Dhokla,04/07/24,17:01:47,Preparing,229.99
7909,42,64,Mutton Curry,31/07/24,16:12:27,Preparing,901.32
7910,15,32,Palak Paneer,24/07/24,14:56:43,Pending,494.83
7911,3,114,Mutton Curry,28/12/24,22:13:54,Cancelled,1049.81
7912,45,33,Gulab Jamun,03/05/24,13:41:43,Pending,666.57
7913,32,28,Dal Baati Churma,13/03/24,12:50:58,Cancelled,1406.44
7914,40,76,Veg Kolhapuri,12/11/24,12:13:11,Preparing,939.49
7915,24,96,Butter Chicken,19/02/24,10:25:57,Preparing,429.97
7916,22,18,Bombay Sandwich,08/01/25,11:28:11,Confirmed,839.38
7917,2,90,Dhokla,12/04/24,10:03:37,Pending,174.63
7918,20,57,Egg Curry,11/12/24,18:02:32,Preparing,1425.39
7919,9,111,Vada Pav,10/05/24,14:46:39,Delivered,967.08
7920,9,112,Dhokla,15/08/24,15:56:12,Pending,1491.93
7921,12,76,Idli Sambar,07/08/24,14:21:08,Delivered,366.77
7922,8,23,Vada Pav,12/02/24,21:35:49,Out for Delivery,384.39
7923,23,105,Rogan Josh,19/09/24,12:00:41,Delivered,1241.08
7924,25,8,Rogan Josh,29/12/24,16:34:28,Confirmed,719.54
7925,17,8,Tandoori Chicken,09/10/24,15:43:12,Confirmed,1027.45
7926,28,91,Thepla,02/06/24,21:40:34,Out for Delivery,455.6
7927,22,22,Tandoori Roti,23/07/24,11:00:37,Confirmed,930.05
7928,16,29,Chicken Tikka Masala,08/04/24,18:48:39,Delivered,1411.16
7929,35,93,Veg Kolhapuri,02/01/25,19:08:31,Cancelled,1988.51
